23001,<b>,4,3,1,<e>,<b>,4,1,<e>,<b>,4,1,<e>,<b>,4,2,4,1,<e>,<b>,4,1,<e>,<b>,4,1,<e>,<b>,4,1,<e>,<b>,4,1,<e>,<b>,4,1,<e>,<b>,4,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,4,1,<e>,<b>,4,1,<e>,<b>,2,1,<e>,<b>,4,1,<e>,<b>,4,1,<e>,<b>,4,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,4,2,1,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23153,<b>,4,4,2,1,<e>,<b>,4,1,<e>,<b>,4,5,2,1,<e>,<b>,5,1,<e>,<b>,2,1,<e>,<b>,4,1,<e>,<b>,4,2,4,1,<e>,<b>,4,2,1,<e>,<b>,5,2,1,<e>,<b>,4,1,2,1,<e>,<b>,2,1,<e>,<b>,4,2,1,<e>,<b>,4,2,1,<e>,<b>,4,1,<e>,<b>,4,2,1,<e>,<b>,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23206,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,2,1,<e>,<b>,5,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,5,2,1,<e>,<b>,2,5,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,5,2,1,<e>,<b>,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23013,<b>,3,1,<e>,<b>,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23022,<b>,5,3,3,5,1,<e>,<b>,5,3,5,1,<e>,<b>,5,3,5,1,<e>,<b>,5,1,<e>,<b>,5,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23029,<b>,3,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23087,<b>,2,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23094,<b>,3,1,<e>,<b>,3,1,2,1,<e>,<b>,3,1,<e>,<b>,3,2,3,1,<e>,<b>,3,2,1,<e>,<b>,3,2,3,1,<e>,<b>,3,2,3,1,2,1,<e>,<b>,3,2,1,2,1,<e>,<b>,2,1,<e>,<b>,3,1,2,1,<e>,<b>,3,2,3,1,<e>,<b>,3,2,3,1,<e>,<b>,3,2,3,1,<e>,<b>,3,2,3,1,<e>,<b>,3,2,3,1,<e>,<b>,3,2,3,1,<e>,<b>,3,2,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23115,<b>,3,1,<e>,<b>,4,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,2,3,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23131,<b>,3,1,<e>,<b>,3,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23145,<b>,3,1,<e>,<b>,3,4,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,3,2,5,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,3,2,1,<e>,<b>,3,4,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,5,3,2,1,<e>,<b>,3,1,<e>,<b>,2,1,<e>,<b>,3,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23190,<b>,3,5,3,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23195,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,5,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,5,2,1,<e>,<b>,3,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,5,1,<e>,<b>,3,2,3,1,<e>,<b>,3,1,<e>,<b>,5,1,<e>,<b>,3,1,<e>,<b>,3,2,1,<e>,<b>,3,4,1,<e>,<b>,3,1,<e>,<b>,3,2,1,5,1,<e>,<b>,2,1,<e>,<b>,3,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23199,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23230,<b>,3,3,1,<e>,<b>,3,1,<e>,<b>,2,5,1,2,1,<e>,<b>,2,5,1,<e>,<b>,3,5,1,<e>,<b>,5,1,<e>,<b>,5,1,<e>,<b>,5,1,<e>,<b>,5,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23008,<b>,3,1,<e>,<b>,2,1,<e>,<b>,3,2,1,<e>,<b>,3,1,<e>,<b>,2,1,<e>,<b>,5,2,1,<e>,<b>,3,1,<e>,<b>,3,2,1,<e>,<b>,3,5,2,1,<e>,<b>,3,2,1,<e>,<b>,3,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23012,<b>,4,1,<e>,<b>,4,2,1,<e>,<b>,3,2,1,<e>,<b>,2,1,<e>,<b>,3,1,<e>,<b>,4,3,1,<e>,<b>,3,2,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,4,3,2,1,<e>,<b>,3,1,<e>,<b>,2,4,2,1,<e>,<b>,3,1,<e>,<b>,4,3,1,<e>,<b>,4,3,4,1,<e>,<b>,4,2,1,<e>,<b>,3,1,<e>,<b>,4,2,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,5,1,<e>,<b>,4,3,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23077,<b>,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23151,<b>,4,2,1,<e>,<b>,4,2,1,<e>,<b>,3,2,1,<e>,<b>,5,4,2,1,<e>,<b>,4,1,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23220,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23049,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23055,<b>,5,2,1,<e>,<b>,5,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23078,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,2,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,4,1,<e>,<b>,3,4,1,<e>,<b>,3,4,1,<e>,<b>,3,4,1,<e>,<b>,3,4,1,<e>,<b>,3,4,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23160,<b>,5,1,<e>,<b>,5,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23213,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23229,<b>,2,1,2,1,<e>,<b>,2,1,<e>,<b>,4,1,<e>,<b>,3,1,<e>,<b>,2,5,2,1,<e>,<b>,2,1,<e>,<b>,4,1,<e>,<b>,4,2,1,<e>,<b>,4,2,3,1,<e>,<b>,4,2,4,1,<e>,<b>,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23231,<b>,5,1,<e>,<b>,2,5,1,<e>,<b>,5,2,1,<e>,<b>,5,1,<e>,<b>,5,1,<e>,<b>,5,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23017,<b>,3,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,4,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23038,<b>,3,3,4,1,<e>,<b>,3,4,1,<e>,<b>,3,1,<e>,<b>,3,4,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,5,1,<e>,<b>,3,4,1,<e>,<b>,4,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23120,<b>,3,1,<e>,<b>,3,2,1,<e>,<b>,5,1,<e>,<b>,5,1,<e>,<b>,2,1,2,1,<e>,<b>,5,2,1,<e>,<b>,3,1,<e>,<b>,5,1,<e>,<b>,5,1,<e>,<b>,5,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,5,1,<e>,<b>,5,1,<e>,<b>,5,1,<e>,<b>,3,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23212,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,5,2,1,2,1,<e>,<b>,2,1,<e>,<b>,3,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,3,5,2,1,<e>,<b>,3,2,1,<e>,<b>,3,2,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,5,1,2,1,<e>,<b>,2,1,<e>,<b>,5,2,1,<e>,<b>,3,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23204,<b>,5,1,<e>,<b>,5,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23117,<b>,3,5,5,1,<e>,<b>,3,2,1,<e>,<b>,5,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,<b>,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23135,<b>,5,2,5,4,2,1,<e>,<b>,2,1,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23237,<b>,5,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,4,1,<e>,<b>,4,2,1,<e>,<b>,2,1,<e>,<b>,2,1,2,1,<e>,<b>,4,1,<e>,<b>,2,4,1,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23165,<b>,4,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,4,1,<e>,<b>,5,1,<e>,<b>,4,1,<e>,<b>,4,5,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23183,<b>,5,3,1,<e>,<b>,5,2,5,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23216,<b>,3,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,3,4,1,<e>,<b>,3,1,<e>,<b>,3,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23033,<b>,2,1,<e>,<b>,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23052,<b>,2,1,<e>,<b>,4,2,1,<e>,<b>,3,2,1,<e>,<b>,4,2,3,1,<e>,<b>,4,3,2,1,<e>,<b>,3,2,1,<e>,<b>,4,3,1,<e>,<b>,4,3,1,<e>,<b>,4,5,4,2,4,2,3,1,<e>,<b>,4,2,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23174,<b>,2,1,<e>,<b>,4,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23200,<b>,3,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23085,<b>,2,1,<e>,<b>,2,1,<e>,<b>,2,1,<e>,<b>,4,1,<e>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
